video_id,title,duration_seconds,days_since_upload,views,likes,comments,channel_title,subscribers
uxwg7sHLyZM,Keep up I’m too fast 💨 #rainbowsixsiege #viralshort #rocketleague #rlssl,9,384,2465,62,2,W2G Clan,90
-6bKLqiswpw,We do a lil trolling in Rainbow Six Siege,12,900,5406104,260336,837,thaqil,493000
0-mY-MjnbHo,The Ultimate Debate R6 Vs Rocket League #rainbowsixsiege #rocketleague #shorts,15,935,1667,60,10,Txm,678
ErxIXaK6USc,RAINBOW SIX SIEGE CHAMP HITS CHAMP IN ROCKET LEAGUE...,1293,85,11688,164,42,Ricci Live,28300
rMoFiUtdPfA,The Crossover We Needed #rainbowsixsiege #r6 #rocketleague  #gamingclips,11,192,34808,739,9,StealthyGamerGG,304
Lr7S301ji_A,Rainbow 6 Siege & Rocket League Cool Moments (Montage),139,3417,73,2,1,Spectre Plays,43
28Z98OcAY8I,RAINBOW SIX SIEGE x ROCKET LEAGUE | MONTAGE |RUNAWAY| #gamingvideos #rainbowsixsiege #rocketleague,183,961,133,7,2,P1K4CHU,143
_MVlP7KpZNk,BEST SHOTS AND TRICKSHOTS / Rainbow six siege and Rocket league,252,2946,114,10,7,Chief keef,24
lOW7XS0A4cY,BEST R6 PRO LEAGUE MOMENTS OF 2025 (SO FAR),906,63,109231,1375,32,Rainbow6 Hub,198000
7cmfAjRzOcQ,BLAST R6 | EML 2025 - Stage 2 // Playoffs Day 3,31555,6,90868,1217,11,Rainbow Six Esports,1420000
Rmd-W--Q-6A,The best spawn goal on rocket league #esportsplayer #rocketleague #rocket #rocketleagueclips,17,910,1426,17,16,Billionclark,2850
0Uk237_FBDE,Rainbow 6 siege ASIANS KILLING THEMSELVES. ROCKET LEAGUE. EPIC GAMEPLAY(not really),397,3334,132,4,2,Steveqwackaface,29
--EJ9c9Ubdk,Free-Play Friday | Rocket League & Rainbow Six Siege | Compilation,370,3447,40,2,6,Arksminirealm,7
ssnR1o7rFAI,Shroud Asks “What Is The HARDEST FPS Game” to The Best Rainbow 6 Player,18,522,3217775,96874,2172,shroud,6800000
4-OCA7aF2b8,Rainbow 6 Siege - Time To Die - Rocket League To End 18+ Recommended - PC,7010,3394,125,19,0,Macca YT (Macca),4190
W-fCOfmQdpc,"Video Game Easter Eggs #34 (Rainbow Six Siege, Rocket League, Ghostrunner & More)",629,1811,326587,11435,552,Captain Eggcellent,961000
BoYnxm6Sn_c,Sorry 💀   #rainbowsixsiege #rainbow6 #apex #apexlegends #valorant #rocketleague #r6s,6,1139,3253,161,5,Rxinforce,2060
UNyq8hNEe3g,ONE TAP ON LIVE #foryou #fyp #shorts #funny #rainbowsixsiege #r6 #rocketleague #rocketleaguegoals,14,207,7702,589,59,troxin,149000
QZDL9T7-7TE,INSANE Siege X Pro League Moments... (HIGHLIGHTS),565,27,34290,633,22,Rainbow6 Hub,198000
GIJdo0QR_NI,HOW A CHAMP PLAYS SIEGE X,1350,9,92433,2172,66,Beaulo,1470000
tn-2d77KOps,The Best R6 Pro League Clips From Every Year *JYNXZI REACTS*,1359,153,249670,4895,106,Jynxzi Live,1440000
JX83TdYTtaU,PRO Ace Trick You Should Know in R6,23,887,3353999,161200,660,Athieno,647000
Ma1TJDrSo0s,Streamers Who Got Caught Cheating in Rainbow Six Siege *JYNXZI REACTS*,1152,167,1167005,20382,447,Jynxzi Live,1440000
hQOByGoQ10A,PRIME STOMPN Is BACK on Rocket League | Chilling with Jynxzi & Mingo,2101,159,92740,2191,84,Stompn Siege,3090
6lweCPngfHE,The 5 WORST Operators in Rainbow 6 Siege,60,397,2949478,92166,2136,Poxonlox,375000
hMRdqMpseVQ,Your average solo queue champ tm8s,14,892,1260,23,0,Leagueaddikt,7
XPsUhIOUOJQ,I WON A Rainbow Six Tournament...,3881,480,1033344,19327,535,Joe Bart Games,1160000
bxYkE5RIFys,BLAST R6 | EML 2025 - Stage 2 // Playoffs Day 4,23002,5,87780,1224,16,Rainbow Six Esports,1420000
_dDZkodqBew,5000 SUBSCRIBER GTA 5 ROCKET LEAGUE RAINBOW SIX SIEGE SPECIAL - THE MADDEST STREAM WITH OPEN LOBBIES,7306,3171,1115,194,24,Fernando,11500
jfqDy8Jrfpo,I almost peaked 😞,12,291,4282,83,3,Prime Scruge,230
KxyW32f30iQ,C'est qui le pire agent sur #RainbowSix pour vous ? 🤔 #LouvardGame #Rainbow6 #RainbowSixSiege,33,723,57849,1761,65,RTBF iXPé,238000
JMZ8bwi_9hM,The Most Insane 900 IQ Plays in Rainbow Six Siege,1850,308,529135,5889,94,TheGodlyNoob,1170000
jq61krNkt7w,The Intel Master Of Siege X - Rainbow Six Siege,660,113,323953,12201,369,Macie Jay,1480000
J6XKgg_-rHA,Most Viewed R6 Clips of 2024 *JYNXZI REACTS*,972,293,1518669,25325,497,Jynxzi,5480000
9qNsfw3LC1c,Find TEAMMATES | No more SOLO Q in Rainbow six siege,24,789,37727,837,143,SINOOS,63400
i7KyOpVwfkI,BLAST R6 | North America League 2025 - Stage 2 - Playoffs Day 3,27481,9,47277,539,9,Rainbow Six Esports,1420000
ReOujmtDWdk,How EVERY RANK Hardbreaches in R6! 💥,41,80,3770196,68810,547,Showerhead,22200
eRkPc4_aoD4,"Funny/Random Gaming Moments - CSGO, Rocket League and Rainbow Six Siege!",303,3434,162,10,10,Sheepdog,1740
dfmPW5aEGaM,This Keyboard Made Me 5x Better.,13,1156,398494,8661,213,SirPlot,43700
SA3OH-0HYVI,TU VAS PECHO ?! (ROCKET LEAGUE & RAINBOW SIX SIEGE),386,2689,209,35,23,Overless,379
yz_RTuvKTx0,🚨 Mozzie mains beware of @Jynxzi  🚨 #jynxzi #junko #r6 #ssg,12,744,16757,359,3,Spacestation Gaming,211000
1ZmBauoDC64,Beaulo's BEST pro league moment in rainbow six siege,18,627,128480,6806,36,Rainbow6 Hub,198000
4dxAqNOS574,Jynxzi Reacts to Spoit (The Best Rainbow Six Siege Player Of All Time),1470,435,1421912,31133,1038,Jynxzi,5480000
0Uk237_FBDE,Rainbow 6 siege ASIANS KILLING THEMSELVES. ROCKET LEAGUE. EPIC GAMEPLAY(not really),397,3334,132,4,2,Steveqwackaface,29
BoYnxm6Sn_c,Sorry 💀   #rainbowsixsiege #rainbow6 #apex #apexlegends #valorant #rocketleague #r6s,6,1139,3253,161,5,Rxinforce,2060
MTc5NZxpvpY,BLAST R6 | North America League 2025 - Stage 2 - Day 4,21927,37,49599,616,38,Rainbow Six Esports,1420000
3aOewUIF7dg,BLAST R6 | North America League 2025 - Stage 1 - Playoffs Day 2,37040,94,141042,1542,29,Rainbow Six Esports,1420000
tA-HY7Q5IsQ,OOOOO~ #rainbowsixsiege #r6 #foryou #fyp #funny #shorts #rlcs #rocketleague,13,202,8917,241,55,troxin,149000
XPsUhIOUOJQ,I WON A Rainbow Six Tournament...,3881,480,1033344,19327,535,Joe Bart Games,1160000
_MVlP7KpZNk,BEST SHOTS AND TRICKSHOTS / Rainbow six siege and Rocket league,252,2946,114,10,7,Chief keef,24
veAV6VnQJUE,AMAZING R6 CLIPS,2275,414,718749,16021,497,Jynxzi Live,1440000
jkkJ_Zu_qc8,MOST VIEWED STREAMER Clips Of 2025! Siege X (SO FAR),806,58,152911,2587,73,Rainbow6 Hub,198000
2lAocoxHA60,Jynxzi Reacts To Kai Cenats First Time Playing R6,39,689,4705051,274653,742,Jynxzi,5480000
8LRS9Bgh7dQ,musty #musty #montage #w #gaming #rainbow #rainbowsixsiege #forpickapixel #pickapixel #rocketleague,7,884,1140,21,1,MTV Skull,149
Lr7S301ji_A,Rainbow 6 Siege & Rocket League Cool Moments (Montage),139,3417,73,2,1,Spectre Plays,43
LkB_gCkUR7w,Caveira Mains in a Nutshell 🥜,59,1136,969054,50993,968,DrippyHimself,17700
sXzFJwlyS-Y,Fake Jumps Really Work!,24,730,4124,99,15,Sh0ot3rMccGavin,147
-T1Scs7_DYs,I love pulse #shortsfeed #short #shorts #r6 #rainbowsixsiege #rocketleague,8,655,3210,56,9,Almond juice,275
MPRooeozlhk,Copper to Champion Episode 1 (Solo Queue Edition),5348,116,71802,1117,61,Ricci,135000
dfmPW5aEGaM,This Keyboard Made Me 5x Better.,13,1156,398494,8661,213,SirPlot,43700
9TpsEBXJWOE,3 Tips to Counter Shields in R6,55,356,1282565,67973,436,Athieno,647000
yz_RTuvKTx0,🚨 Mozzie mains beware of @Jynxzi  🚨 #jynxzi #junko #r6 #ssg,12,744,16757,359,3,Spacestation Gaming,211000
_i6Ns_mx4Ws,STREAMERS REACT TO STOMPN 1V5 ACE! | Siege X,504,69,179944,4751,246,Rainbow6 Hub,198000
1tlbprtgED8,rl player tries R6... gets an ace,45,613,4469,118,15,Olivier_VTT,180
28-n4Mt09NQ,#rainbowsixsiege #5kill #rocketleague #quickkill #gaming #5kills #r6siege #rainbowsixsiegeclip #,14,512,8271,109,16,NUKEZ EtHaN,43
Rht-MRbapaE,RAINBOW SIX SIEGE Full Movie Cinematic (2024) 4K ULTRA HD Action,1988,602,2290286,44246,1054,GameClips,5070000
Ot0UE_VIuik,Spoit's Most Successful Mozzie Site Bait Of All Time (R6 1V1),60,357,1891308,92109,274,Spoit,1260000
RNsngKWWw9E,G2 Esports vs FaZe Clan | R6 Siege X at EWC 25 - Day 2 - Group Stage,5690,74,32510,404,36,Rainbow Six Esports Match Vods,59100
s8K_JI15v6Q,Hate when this happens Bruh #rainbowsixsiege #r6 #fornite #ranked #competition #rocketleague #rage,7,930,1451,46,0,FLG Itz_Zan,262
fmQb6w5c9HM,quick match 3k #gaming #r6 #clips #rainbow6 #rainbowsix #shorts #fyp #gamer #clutch #rl #ytshorts,11,974,1369,40,2,Pig,23
g6yOyCznB48,How did he not save this… #shorts,13,766,6700,,16,Cole,7910
D3RONwA5PMI,BEST Of R6 PRO LEAGUE – Munich 2025 Playoffs,634,12,28215,505,9,Rainbow6 Hub,198000
mVnXEp4SMc8,This CLUTCH Won Us The Ranked Game !! 😂 | #shorts #rainbowsixsiege #gaming,13,87,5734,,7,VinMeista,5820
N1CYk_Ov0ec,Hibana trick to open bigger holes in Rainbow 6,19,1330,213140,9239,125,Poxonlox,375000
8asgeweCbnk,a message from Spoit 💀 #r6esports,20,253,209552,11974,375,Rainbow Six Esports,1420000
uUI9B792YxQ,How to Fix Stick Drift TUTORIAL,11,855,480487,7011,111,thaqil,493000
jyqAo6Rleak,These Clips Prove Jynxzi Is Actually INSANE at Rainbow Six Siege,526,207,480534,7610,231,Rainbow6 Hub,198000
J86a-NzZp-E,Which goal was more disrespectful😈😈,13,615,6931,88,9,Gingr2clutch,1470
ySvCTLjAoZQ,Stompn Shows Spoit His Controller Setup,27,283,667230,17057,188,FPS-Pie,366
G_SeI38fHzM,Update Impressions - Rainbow Six Siege - Halo 5 - Rocket League,531,3320,31,4,0,DKRecords,5710
fNLMzGTrc9g,He did all the hard work 😂 Great play though🔥,9,880,1314,42,0,Harry’s clips,8
Ucqk8U9Utgg,R6 Siege X at EWC 25 // Semifinals - Day 4,22067,72,108882,1142,37,Rainbow Six Esports,1420000
--EJ9c9Ubdk,Free-Play Friday | Rocket League & Rainbow Six Siege | Compilation,370,3447,40,2,6,Arksminirealm,7
MSDCrJasV-k,Shout out to the opponent for the help!,20,965,1580,27,1,NDstorm,17
Ma1TJDrSo0s,Streamers Who Got Caught Cheating in Rainbow Six Siege *JYNXZI REACTS*,1152,167,1167005,20382,447,Jynxzi Live,1440000
okWz535-Bf4,R6 Siege X at EWC 25 // Group Stage - Day 2,21442,74,109820,1060,12,Rainbow Six Esports,1420000
m1PEl7y6sj4,This is why I should be champ,15,844,2052,41,4,King_Bauer,263
w6XXBDiXMcA,3 R6 tips I wish someone told me sooner,52,282,908866,41846,269,Poxonlox,375000
5711SvFWjCQ,The BEST #1 CHAMPION CLUTCHING Every Round on Operation TWIN SHELLS Rainbow Six Siege PS5/XBOX,633,359,634001,5706,186,Booelol,89300
4-OCA7aF2b8,Rainbow 6 Siege - Time To Die - Rocket League To End 18+ Recommended - PC,7010,3394,125,19,0,Macca YT (Macca),4190
ZGoXwTPu8Sk,This Own Goal Was Nuts… 😭,35,650,4224,95,3,Kazari,876
AqHUdfciE1Q,Rocket League Crashed So Rainbow IT IS! | Rainbow Six Siege Live | PS4,19380,2272,352,33,2,YOBLADE,2530
zTsfoAPSsWY,HORRIBLE R6 CLIPS,2285,148,1511640,28469,1002,Jynxzi,5480000
WnIqxtky9HM,🔴 ROAD TO 18K SUBSCRIBERS   LIVE - Rainbow Six Siege & Rocket league,7325,3046,1073,216,1,NizarShows ,51100
u95iYl8pZYo,Full Video on YouTube (better quality) #clip #clipped #rainbowsixsiege #rocketleague #apex #life,25,916,447,4,1,Vintage Vin,7
tIapPsZmbJM,Karma…Don’t Break A Rule 1,17,913,460,,1,King_Bauer,263
wVs3j39SnO8,#rainbowsixsiege #minecraft #fyp #rage,18,544,7117,157,5,JuspxL SHORTS,76
rMcnaTsEGCk,The Edge Controller is hiding another secret #dualsenseedge #ps5 #dualsense #procontroller,19,857,1373723,26449,507,Respawn Ross,2310
1zoZRIsiGNs,RAINBOW 6 HOW TO OUT SMART PRO PLAYERS -RAINBOW SIX SIEGE WITH HIKETHEGAMER,8226,3078,1499,139,5,Fernando,11500
bDqMdBQlyk8,Rainbow Six Siege but it’s Mario Kart 😂,11,23,6876,45,0,Wayvohs Jr,29
c2Sc7U4KbAQ,SENT BRO BACK #montage #rainbowsixsiege #r6 #r6montage #rainbow #w #gaming #rocketleague #pickapixel,18,927,955,17,2,MTV Skull,149
nwqDJ9Lse34,I Prejump and get the goal!,20,961,589,7,0,NDstorm,17
51yolcqADBw,Check out our full Gamers8 tournament highlights on our page now!,24,1188,618,12,1,NAVI League of Legends,58000
a33OK6xS76A,How a Champ plays Caviera #shorts #rainbowsixsiege #r6 #r6s #r6siege #champion #ranked  #proplayer,55,718,3932,82,7,Bogey_G2,455
sr_4O7hLiyc,Are you kidding me?!? ( R6 Siege ),15,1005,2224,60,1,OneTonUpton,3510
MxQnAgFJlLo,Went From Champion to Copper in 3 Seconds 💀,12,333,25261,1252,18,Athieno,647000
AMSy5jZUeVI,I have returned to roco leg,10,862,305,,0,Spice£,72
ztekxw1C5OI,RANKED is TOO EASY,1685,14,67959,2012,54,Beaulo,1470000
2SorRiUUYvU,"When in doubt, use an LMG… against copper V’s",38,944,286,7,0,LiamLXTRA,170
d7PsBLUkArU,This might be my best flick,23,903,227,3,1,LoganR6,10
Y5ibSocF2Ww,Grayson can’t wait for siege x 😂 #gaming #r6siege #r6 #rainbowsix #rainbow6siege,15,144,5863,,28,Cam & Gray,345
c5Vyyo3QexA,They Thought They Could Stop It... But This Happened!,22,952,252,7,0,Syxium,521
arIMQs_-On4,an easy goal 🤔,7,949,617,23,0,Sportybtw,58
ft3Go5tz1FQ,Rocket League Secret Code & R6 | Rainbow Six: Siege | Livestream | PC | GER/ENG,12049,2727,173,11,0,Flaiz,838
-uoERCBdDz0,Team pinch,14,907,1821,37,6,Squirrel05,288
AMlf2G-Mygs,I don't know how I saved that,9,660,6238,128,15,Lj11gaming,121
ON11emU5dHk,What a save!,6,945,1425,32,0,Stxrky7,1040
H346zZqfMuk,"Gamas Chronicles 6(Rainbow 6 Siege, Among us, Rust, Rocket League, Call Of Duty: Cold War, and More)",855,1744,104,5,4,Dabbus,16
wKRc1iiHNWA,This goal took us to finals #shorts,16,1146,959,26,0,xnzym,295
v63VXfdmwFM,"October 15, 2025",15,5,1226,7,1,😜skate😝,2
irQTcjb_mYE,The ball control at the end was crazy. The clutch is real.,40,946,965,16,4,Roddi,1160
tkcdT-RK7Go,Only Top 3% Of Players Can Hit *This Musty Flip*,8,1074,6499,88,19,It's R1,4330
pqWDphtADAQ,You're Playing Thermite WRONG in R6,27,14,177884,5048,34,Athieno,647000
em5HLUz-3PU,I didn’t even see him tbh,10,755,6755,71,0,BATMAN0,551
hmBNxzkNnX8,Saves on saves on saves..,42,610,6352,82,3,Father Kurtis,610
4fDRWxvZlVw,Thank you BEAULO(GOAT OF R6) #shorts #rainbowsixsiege #r6siege_video,30,991,2782,209,8,Arktes,32000
_q9RUSJBYKk,Spoit Whips Out The Pistol VS Stompn For $10k! | JYNXZI R6 1v1,42,429,1240714,61740,334,Spoit,1260000
G_SeI38fHzM,Update Impressions - Rainbow Six Siege - Halo 5 - Rocket League,531,3320,31,4,0,DKRecords,5710
bZS_P1YEASI,This the funniest thing to watch in siege😂 #wattson1962 #fyp #funny #migos #r6 #r6siege #gaming,13,176,28705,332,2,Wattson1962,219
a3X89zG0kyQ,soul food👻 #montage #r6 #rainbowsixsiege #w #r6montage #rainbow #gaming #rocketleague #pickapixel,24,905,505,9,13,MTV Skull,149
pbfqYGscmW8,Losing control.,17,954,2195,,8,Double Spiked Up,4720
szr02B7c_CU,Montage,17,857,822,,3,COOKiE_R6,13700
p_rW-YzClsM,Why I love rumble,15,865,1504,40,2,King_Bauer,263
ajnHMTtOdVY,My best save yet!,26,838,1786,33,2,Henry2738,19
U1GLIVddAUM,It really be tough out here #itsmiearz,10,463,3444,53,4,ItsMiearz Clips,93
3K3nJyEjS-4,FULL TEAM RUBATO - Tom Clancy's Rainbow Six Siege,14,611,25354,813,2,Bstaaard,983000
DVqaULwu6IU,THE BEST 50 OF ALL TIME!,35,1114,242,8,0,RagingROKY,84
LNhp0_eXBUg,"April 2, 2024",17,565,4706,156,6,xROTTENHEROx,11
b1rqXrdnx9w,Triple Pass (I didn't score),11,889,1883,45,2,Fluidity,59
2uKSfpd1aJ8,so bad but so good,12,1188,863,6,1,Ace tango,16
QamxpRpLgZY,Clutch save.. #subscribe,9,976,1504,,3,Double Spiked Up,4720
rnCIXDxE8SA,"SENS SO HIGH, HIS MOUSE BARELY MOVES...",50,616,10734836,435590,3517,theScore esports,2390000
aXxsiYUDIcA,Where Ya Going… 🤔,28,572,7368,85,9,Kazari,876
xMeicMVP8vo,"Stay tuned, it’s about to get hot in here 🔥",21,971,281,,0,Toxictouch19,52
vlTK5ogxuHE,WHEN THE BALL IS ALL YOU NEED! #vitalizegaming #shorts,13,1105,1292,38,3,Vitalize Esports,128
ztekxw1C5OI,RANKED is TOO EASY,1685,14,67956,2012,54,Beaulo,1470000
rUDMssPpeJ8,Is my ratings correct for my charms 🫢 #champion #rainbowsixsiege #gaming #ranked,16,932,9177,137,11,nike_boy3556,409
wW7S4hFw3IE,happens to the best of us,18,981,707,6,0,SweatyTuna,32
HTz7kM1bJX0,First Siege X 1v5 Clutch Against Champs🔥 #r6 #siege,26,130,4741,82,11,LoupyR6,91
tA-HY7Q5IsQ,OOOOO~ #rainbowsixsiege #r6 #foryou #fyp #funny #shorts #rlcs #rocketleague,13,202,8917,241,55,troxin,149000
HWU60IdxvUU,It looks like you dropped this C4 #shorts,21,23,28036,,8,Trolleigh,841
izlQNPKgLKU,They always be getting in my way,14,758,5721,103,0,SithNinja,48
7iJmbDKPwjM,you can't save that.... me: hold my beer,12,939,1741,43,0,FlameGamin479,79
BtLpsgXKY00,FIRST EVER 1V3 IN DOUBLES?! 🤔,25,847,2587,53,0,JacobGgamer,1130
Xsf381QkRzA,pov oryx #jynxi #rainbowsixsiege #r6 #siege #r6siege #gaming,10,201,28021,350,9,tuck3rYT,4
i2Q09r5BbNI,I had no idea what I was doing but it worked,16,998,814,19,0,Atonik,164
ft3Go5tz1FQ,Rocket League Secret Code & R6 | Rainbow Six: Siege | Livestream | PC | GER/ENG,12049,2727,173,11,0,Flaiz,838
H346zZqfMuk,"Gamas Chronicles 6(Rainbow 6 Siege, Among us, Rust, Rocket League, Call Of Duty: Cold War, and More)",855,1744,104,5,4,Dabbus,16
noyxxgFY6E4,What a passing play 🤝🤝,11,878,1574,39,1,Forge Esports,40
USByGPpOsmc,Did you know there's a third salvage module #shorts,14,934,998,17,5,TheRoyalStag,97
-T1Scs7_DYs,I love pulse #shortsfeed #short #shorts #r6 #rainbowsixsiege #rocketleague,8,655,3210,56,9,Almond juice,275
fNLMzGTrc9g,He did all the hard work 😂 Great play though🔥,9,880,1314,42,0,Harry’s clips,8
OWuoEK_G1qQ,How did I get this lucky? 🍀 #shorts,12,740,10080,221,4,Constant Jitters,1570
RMTQMuF8spY,Rainbow Six Siege Heavy Mettle Ranked Charms #rainbow6 #gaming #rainbowsixsiege #r6s,12,790,22847,,31,SacredSilvers,493
_iG4hFCkJDA,playing the worst kids in diamond ranked… #shorts #rainbowsixsiege #r6shorts,31,870,1224,35,5,Mike Rabbit 2,125
G_SeI38fHzM,Update Impressions - Rainbow Six Siege - Halo 5 - Rocket League,531,3320,31,4,0,DKRecords,5710
2s2-_XkpNDs,seige quick peaks,11,614,4216,70,9,Jay R6S,311
HyxqHshfS7c,clips from the new season,29,952,180,11,0,It Is Redd,21
PkFcbTz3LrY,She was driving blind 👀 #shorts,17,739,5992,127,0,Constant Jitters,1570
cYnF8NnnAo4,Opening rainbow shot,11,1140,1246,,3,RYRY207,160
w6XXBDiXMcA,3 R6 tips I wish someone told me sooner,52,282,908866,41846,269,Poxonlox,375000
tOry1EeQvb0,Musty for the boys,16,1008,2171,71,24,Jp Ngb,4060
YGwzCWqJPR8,I scored on an SSL!,19,709,6290,112,5,Kazari,876
kKMmR6G_5zs,we're off the ground.. 🤷‍♂️,19,750,3168,57,2,Laptop7,267
y0WKQ0ogm2w,I almost missed😅,10,855,1201,18,3,Wipur ,123
APe42FAQ0zQ,They all rushed in,25,924,1860,23,1,FateShadow13,62
a4p4XZ0DsBI,2k🌺 #rainbowsixsiege #6siege #r6siege #r6siegeart #gaming #r6g #rocketleague #rainbow7 #rainbowsix,8,526,3243,40,3,Stxrky7,1040
fdKK3aRnLbo,قووول رهيييب #shorts,6,800,2471,40,3,Crazy Engineer,1780
Brud9qdxl6Q,The Finals is Underrated...,62,27,4361,357,15,Sniffy,15000
W_F8XjopNSw,What's My Rank..?🤭,16,1043,1215,76,51,NIGHTMARE,4880
9ktz_oK60ME,Rl,15,910,957,17,0,Syphon_trx_gaming,6
zA6gvP0Co9I,Nice try buddy,21,704,2338,51,0,BRiseTorva ,40
8LRS9Bgh7dQ,musty #musty #montage #w #gaming #rainbow #rainbowsixsiege #forpickapixel #pickapixel #rocketleague,7,884,1140,21,1,MTV Skull,149
pNLlgCniMFA,slow flick caught him out,13,1219,2755,86,7,Crypticc Storm,166
xT_Y8gmioWI,Perfect #shorts,8,1224,670,13,0,Atonik,164
UXE0Rid0p7A,Can you guess my rank?,10,640,3846,44,10,Lerkel,28
jx7TSJkHpkY,They lost that match 🤣,15,635,2404,27,1,Vort1z,55
p_zKDVefyd0,"my first ceiling shot, saved 🥲",12,895,184,1,0,Deajae,265
9TpsEBXJWOE,3 Tips to Counter Shields in R6,55,356,1282565,67973,436,Athieno,647000
GGmX_A4TBNI,Rocket League In OverWatch? | Full Court Shot | OverWatch PS4 Gameplay | OverWatch: Summer Games,1071,2978,1299,72,14,KewlAid,1900
K82fjHAEHbc,fly away #siege #rainbowsix #r6x,14,106,32819,255,14,Mango_Dreads,102
pvRyXm3oTQ0,THIS IS HOW YOU USE BOOST! #shorts,21,1068,2209,50,0,PandaBrisket,2840
VEoO63n6wuw,"January 31, 2024",10,627,4318,99,8,Matthew Barham,19
zrT-2P8h7o0,"DE L'IMPRO À GOGO ! (Rocket league, Rainbow six siege, golf with your friends) #7",721,2794,271,28,23,Overless,379
66H-3FUab3E,I WON THE SIEGE CUP ($5000 Tournament),1437,337,1012420,17747,947,Spoit,1260000
_HWXynLMCNU,"SSG CREATOR HIGHLIGHTS #1 | Rocket League, Rainbow 6 and MORE",304,1609,4579,259,30,Spacestation Gaming,211000
R5esqDr9F5c,Jynxzi Pineapple & Snapiyy 3v3 vs EVERY Rank in Rainbow Six Siege,7741,208,1046900,17097,657,Jynxzi,5480000
X8-a2mEt6QQ,BLAST R6 | APL 2025 | Major Qualifier // Grand Final Day,15500,8,7506,90,2,Rainbow Six Esports,1420000
0_h7IZoHyik,BLAST R6 | North American League 2025 - Stage 1 - Day 8,25076,100,64571,775,20,Rainbow Six Esports,1420000
3aOewUIF7dg,BLAST R6 | North America League 2025 - Stage 1 - Playoffs Day 2,37040,94,141042,1542,29,Rainbow Six Esports,1420000
q9eIF0fgmjc,BLAST R6 | EML 2025 - Stage 2 // Day 2,22645,40,68172,888,20,Rainbow Six Esports,1420000
Q0YeT2uC5cM,BLAST R6 | South America League 2025 - Stage 2 - Day 5,22574,29,18586,240,5,Rainbow Six Esports,1420000
E3wTsNVEp_o,ts bug makes r6 unplayable 😡#r6 #siege #rainbowsix #rainbowsixsiegeclips #r6siege #r6memes,37,27,87607,2075,49,CortSol,3450
O3LSyLw1aQU,1 NEW Ranked Trick on EVERY Map - Rainbow Six Siege,1602,14,90606,3128,98,Coconut Brah,1790000
49Zu90_Qcxo,BLAST R6 | APL 2025 | ASIA - Stage 2 // Groups Day 5,17037,33,9162,125,0,Rainbow Six Esports,1420000
V1xASiKbZUY,Лучшие моменты/Tom Clancy's Rainbow Six: Siege/Rocket League,580,1806,133,15,18,PriWhued,38
MymXT5HE8Kg,BLAST R6 | South America League 2025 - Stage 1 - Day 3,26105,120,39394,441,10,Rainbow Six Esports,1420000
5711SvFWjCQ,The BEST #1 CHAMPION CLUTCHING Every Round on Operation TWIN SHELLS Rainbow Six Siege PS5/XBOX,633,359,634001,5706,186,Booelol,89300
yChHajbdAXA,THE BEST PLAYS OF EWC 2025 - Rainbow Six Siege,751,70,70358,1665,71,Rainbow6 Hub,198000
